Mixture,Macs_IFN_B1a_Macs_IFN_y,Macs_IL_10,Macs_IL_4_Macs_IL_13,DCs_IFN_B1a,DCs_IFN_B1a_DCs_IFN_y,DCs_IL_10,Monos_IFN_B1a_Monos_IFN_y,Monos_IL_10,Monos_IL_4_Monos_IL_13,PMNs_IFN_B1a,PMNs_IFN_B1a_PMNs_IFN_y,PMNs_IL_4_PMNs_IL_13,P-value,Correlation,RMSE
418_0,0,0,0.0134411059589681,0,0.146614913770028,0.25552754877861,0,0,0.0576012377867909,0.372290688753823,0.144335858365193,0.0101886465865877,0,0.859390990751839,0.576305221044817
420_0,0,0.0553574733127687,0,0,0.0551538229894741,0.236342818689945,0,0,0.184991142755378,0.143911082113493,0.26986227671965,0.0543813834192901,0,0.8619179283335,0.591998184080306
422_0,0,0.0166230782088481,0.00446380766251867,0,0.154048278891103,0.233576727853474,0,0,0.0182876849099475,0.205827114163604,0.303108702986648,0.0640646053238559,0,0.818427117019461,0.601281527948431
424_0,0,0,0,0,0.225982770326564,0.236678668305778,0,0,0.0844669135146714,0.109787410536319,0.343084237316667,0,0,0.851460875416877,0.571758457399849
430_0,0.0228257191491601,0,0,0,0.138343783095011,0.255859822464539,0,0,0.0555763427908313,0.002657266519728,0.524737065980731,0,0,0.897041115034262,0.4814733639279
431_0,0.0749620902064771,0,0.0769248133319512,0,0.0471729623047231,0.358836917953041,0,0,0.0362447232444192,0.0577671888152226,0.348091304144165,0,0.002,0.673269796236025,0.737507778377142
436_0,0.0534322038209067,0,0.0293857632305219,0,0.084207109412107,0.270749791809406,0,0,0.0184630867793742,0.403812577584061,0.139949467363624,0,0,0.83150019218396,0.589515617630356
438_0,0,0.045527552099088,0,0.0387200179693188,0.185582187788896,0.146926911190436,0.0285550104299387,0,0.0494189465949549,0.251351089942743,0.172275402650449,0.0816428813341741,0.002,0.716170963626552,0.707729613781541
439_0,0,0.0190642503911302,0,0,0.144460405366695,0.362208083237185,0.0557562557297314,0,0.0316694926202629,0.198527598837503,0.177497540664724,0.0108163731527684,0,0.830807299024046,0.617823067069067
440_0,0.0265085678875437,0,0,0,0.20834494834137,0.299826440546447,0,0,0.0176491406238313,0.197181239430268,0.25048966317054,0,0,0.838993858720267,0.585434712184988
442_0,0.0679226454659634,0,0,0,0.108382796548769,0.230267046351058,0,0,0.0523855781246055,0.120414843152738,0.414214915489593,0.00641217486727308,0,0.86945646572959,0.522493268234399
445_0,0,0.0478467042358385,0,0,0.236115107774865,0.177406712733671,0,0,0.0820062801260041,0.114199992334284,0.313331515162241,0.0290936876330975,0.002,0.738756070336151,0.68184224400098
446_0,0.0141479432663186,0,0.0505278021950397,0,0.18736816962479,0.231296286230004,0,0,0.02738617050477,0.158344451777083,0.330929176401995,0,0,0.832923949973395,0.58286375103307
450_0,0,0.0788913896770185,0,0,0.128129409323794,0.0928880079383068,0,0,0.148105673083021,0.182176785602517,0.297026214271594,0.0727825201037494,0,0.833362892724224,0.592069121790861
452_0,0.0200549470233759,0,0,0,0.207085575610812,0.15889944572849,0,0,0.0751940250478794,0.358985417933266,0.15171286506873,0.0280677235874465,0,0.881096253401156,0.545922093654719
454_0,0.00738860024100012,0,0,0,0.208400991402359,0.260917772856833,0,0,0,0.207677712505051,0.315614922994757,0,0,0.832963476463914,0.577834260082223
458_0,0.0207043964191949,0,0,0,0.355822149757167,0.186470090310292,0,0,0.0152039074616313,0.289631449134824,0.12222862942594,0.00993937749095066,0,0.824668366458033,0.607353666259422
459_0,0.0644552994485373,0,0.0263286585838131,0,0.0513212220834403,0.255745199888219,0,0,0.0204969780080201,0.145966267501937,0.435686374486033,0,0,0.851861941758006,0.539714697387466
469_0,0.0625240430146008,0,0,0,0.140009566045675,0.217342382207768,0,0,0.0398215155046209,0.0376740184887585,0.502628474738577,0,0,0.860564533071666,0.525410734396389
473_0,0.0105359116300237,0.00405881656155411,0,0,0.063288744833772,0.247186169245433,0,0,0.0829500938955411,0.0750466547704851,0.48310553987351,0.0338280691896813,0,0.893569807613971,0.494310367744026
477_0,0,0.0634737866683671,0,0,0.114036408559517,0.216249633781321,0,0,0.0958464553983455,0.233671021491427,0.248893895139331,0.0278287989616923,0,0.804377900324519,0.62319048389203
001_3,0,0.0571979921386,0,0,0.176433010863802,0.14036516340072,0.0270561292081087,0,0.066558265428731,0.279444673908343,0.11721384021034,0.135730924841354,0.002,0.745673871902136,0.69113850230821
008_3,0,0,0.0138690079596832,0,0.247779845257639,0.0927115169876298,0,0.00335998050719881,0.0229794664195519,0.39427813061442,0.225022052253877,0,0,0.905435678318906,0.475187583710861
011_3,0,0.0766794041697343,0.00488633944906245,0,0.111711821168997,0.123649865711924,0,0,0.107330959250904,0.0992277839083151,0.420771687041373,0.0557421392996897,0,0.857780885496494,0.545863994972919
014_3,0.0137980183788279,0,0.00108675866662865,0,0.276682931301906,0.162519245323209,0,0,0.0385354293350562,0.199127314514464,0.308250302479908,0,0,0.836559440607545,0.573564444583799
016_3,0.00978005089522151,0.00860897918292241,0,0,0.0682504077010546,0.229326254030415,0,0,0.0602085457750996,0.00272510155310046,0.576751709202751,0.0443489516594356,0,0.905381180269219,0.46019446295973
029_3,0,0.0980507905931056,0,0,0.00480550445614189,0.199479734337821,0,0,0.111767067064194,0.233603876264086,0.282379766170524,0.0699132611141277,0,0.83310038325252,0.590074635433869
030_3,0,0.10737896024124,0,0,0.0956803654384673,0.149787979222381,0.0127817611532786,0,0.0186308811341724,0.224514759007893,0.189105035569753,0.202120258232815,0,0.789453573689308,0.642053983750423
034_3,0,0.0471003104510264,0.0122264635685624,0,0.0982150866336404,0.184526528566989,0,0,0.0638243966473008,0.0500898853412434,0.417057440258642,0.126959888532595,0,0.866437295575005,0.548803109360907
038_3,0,0.0303937198812685,0,0,0.176837812915439,0.283154258367501,0,0,0.0411952052231874,0.0836240826227231,0.316581000361048,0.0682139206288331,0,0.816863372896139,0.615298309936969
046_3,0,0.0845418833674809,0,0,0.0857449428765034,0.185403875994784,0,0,0.0341719614169629,0.292253691039974,0.18643372143336,0.131449923870935,0,0.819302254451341,0.610825155445307
050_3,0,0.0415304128181451,0.0171723725284923,0,0.0871529123162547,0.207407433224351,0.00175130533520936,0,0.0429192440976562,0.251894656376024,0.230627153471647,0.119544509832221,0,0.867150794792084,0.565766081388757
051_3,0,0.0326013914012975,0,0,0.13914548326446,0.143287362624297,0,0,0.116041372978166,0.220845224454549,0.148871918658083,0.199207246619147,0,0.860014402688882,0.613684438714477
054_3,0,0.0633424013803665,0,0,0.194915542335932,0.12973015463361,0.0289137900320882,0,0.0884031542338278,0.0948229167039567,0.30356211189606,0.0963099287841585,0,0.81503376784399,0.615377528898349
055_3,0,0.0808430727402002,0,0,0,0.219513712836063,0,0,0.116771707558463,0.138736643942268,0.294756882358611,0.149377980564394,0,0.836337481588628,0.604668154553701
062_3,0,0.100189361248017,0,0,0.109480091190433,0.125408292128815,0.0378517222991763,0,0.102084164085543,0.104754100749317,0.29859158954371,0.121640678754989,0,0.792134346532196,0.636723368401785
064_3,0,0.016099564600883,0,0,0.201066270388988,0.169921912305941,0,0,0.0529828334890859,0.221695679433027,0.249403982782968,0.0888297569991073,0,0.811705667640484,0.617771891250092
065_3,0,0.0525768532680166,0.00807077741528976,0,0.0348689170983187,0.230202182369792,0,0,0.0775874513250578,0.0781471777902624,0.47277725148573,0.0457693892475328,0,0.904289987631305,0.480952715620516
066_3,0,0.0315268697453547,0,0,0.0979401327257515,0.189969812897671,0,0,0.0992685713022869,0.26795290055673,0.240375080125211,0.072966632646995,0,0.834831218396227,0.596865695880566
069_3,0,0.0514514996238721,0.0767705815062585,0,0.0957170108879768,0.227709371503993,0.0407816672763543,0,0.0606088198769929,0.190505220493875,0.177239139699129,0.0792166891315483,0,0.780725615591815,0.661825625910048
070_3,0,0.100482478585788,0,0,0.221634360776273,0.111897033435966,0.0476965188628622,0,0.0912459228766905,0.146298408075945,0.184852818686102,0.0958924587003733,0.002,0.736585680847777,0.6911175184071
077_3,0,0.0446433035667596,0,0,0.117294193368064,0.231845105412228,0,0,0.117114277461938,0.173025423687191,0.234237468356243,0.0818402281475769,0,0.851880828343414,0.598654551095193
083_3,0,0.0695203489777449,0.0322399054718749,0,0.0591542879804897,0.148942627802142,0,0,0.079736442573032,0.219336139492244,0.332780331180834,0.058289916521638,0,0.851228802967221,0.558649830106516
085_3,0.0483304191493769,0,0,0,0.120966776277089,0.198058166026149,0,0,0.05194090652212,0.171391696702119,0.409312035323146,0,0,0.88461920526266,0.497324134546847
086_3,0,0.104628142001963,0,0,0.104633964424792,0.209308103562917,0.0212460656426676,0,0.0922980521742724,0.0823047410943022,0.265289250574537,0.120291680524549,0,0.784948356926514,0.649712191949079
099_3,0.0136539420884264,0,0,0,0.244542838667967,0.206776836226919,0,0,0.0886410597688661,0.0506438424331182,0.394443481714318,0.00129799910038431,0,0.878217959800042,0.533155828273485
118_3,0.00764873957836242,0.018258362763075,0.0162916007769456,0,0.0134684235016188,0.221158137855036,0,0,0.0687156926404299,0.526083277728285,0.0230676879542726,0.105308077201975,0,0.837876859905597,0.610129687014432
124_3,0,0.0458024432868566,0,0,0.118608787442232,0.178755044567597,0.0412420553188449,0,0.126369781878366,0.135017106246089,0.200652244990058,0.153552536269957,0,0.831183138280143,0.634380157862512
125_3,0,0.0302297910679762,0,0,0.0798230202350424,0.141495838901959,0,0,0.140513834969327,0.186043601478347,0.316646669210916,0.105247244136433,0,0.906468733668575,0.517447601937068
126_3,0,0.0491110509330389,0,0,0.0916702500629075,0.219918065281139,0,0,0.170022599843027,0.193642639962455,0.218090264459962,0.0575451294574709,0,0.843797341583907,0.612219859783516
128_3,0,0.0360221081622361,0,0,0.230275376211329,0.12002764811553,0,0,0.0782452522062676,0.359550717547808,0.175878897756829,0,0,0.80888862062879,0.611850828481939
129_3,0,0.0361268936375052,0,0,0.253178816618692,0.0969717396455966,0.0391899869604116,0,0.0573696187958386,0.00923042401971482,0.483065775462766,0.0248667448594755,0,0.881050208934844,0.504651925298071
135_3,0,0.0945190168380197,0,0,0.0843581922120871,0.159589813634645,0.00894640271250671,0,0.0528625578251541,0.232837488588674,0.220958206324775,0.145928321864138,0,0.796291917528358,0.633323721887169
136_3,0,0.0403395008597943,0,0,0.049209896616763,0.252019317009798,0,0,0.122542353334117,0.230177664107456,0.226529900822091,0.0791813672499804,0,0.872081240551994,0.577187799699638
146_3,0,0.0646088260888088,0,0,0.0393611859378575,0.245675692713091,0,0,0.056545599183663,0.146034193980855,0.356754770806182,0.0910197312895433,0,0.862010061044213,0.554039575743608
148_3,0,0.0235727344724776,0.000677062389869738,0,0.351053747843947,0.112219419002965,0.0142444050852646,0,0.0356998013963456,0.286662086541674,0.175870743267456,0,0,0.847877923768849,0.572566699785838
151_3,0,0.097348770091846,0,0,0.179154294847244,0.150442857136136,0.0182721375482058,0,0.112990383480962,0.0893851574254183,0.250393344387169,0.102013055083019,0.002,0.760591603545291,0.67131574483288
155_3,0,0.0501698703585637,0,0,0.218891870312677,0.190830414525754,0.0172820319846315,0,0.050055860818948,0.0464983185281019,0.358611274260331,0.0676603592109927,0,0.857469948503522,0.562957108711131
161_3,0,0.0563493131414432,0,0,0.0788422307413512,0.311745093429941,0.0160678288308981,0,0.000155548925283367,0.21670626106664,0.214536373478903,0.10559735038554,0.002,0.742565282474781,0.68485517240528
166_3,0,0.038547715295946,0,0,0.163366487119884,0.232052519637467,0,0,0.11931363847767,0.102492179176893,0.291725654239272,0.0525018060528681,0,0.832824571225012,0.608998491897071
169_3,0,0.0807508866871382,0,0,0,0.181298446487989,0,0,0.156614259855297,0.104612291651768,0.397299482638952,0.0794246326788559,0,0.869127107096873,0.548955290668603
170_3,0,0.0581439364696396,0.0257892091602721,0,0.165347208761829,0.0497505606269584,0,0,0.177801491752584,0.178470401418613,0.251395541356382,0.0933016504537222,0,0.840970195991987,0.600709863641465
175_3,0,0.0242415450016106,0.0365966275584196,0,0.170391076044764,0.182276804290903,0,0,0.0127882655711262,0.0572835683836914,0.442888221183501,0.0735338919659839,0,0.85867029897155,0.54347502567166
177_3,0,0.0281073295537179,0,0,0.0956116816468566,0.264286209386344,0,0,0.105655545205176,0.148805959336724,0.340411544094655,0.017121730776526,0,0.870496531032642,0.552362976823148
184_3,0,0.0186216400542612,0.0117880311131022,0,0.237052088492848,0.292317951017276,0.0203881830515036,0,0.0175118289041178,0.287378275377362,0.108707790542669,0.00623421144686004,0,0.769768394198515,0.667459155871924
185_3,0,0.070027387694815,0,0,0.243517372593187,0.129811525096802,0,0,0.109693782042023,0.134280372861127,0.249118957849753,0.0635506018622924,0,0.778732010152498,0.652347178418285
194_3,0,0.0817891742759694,0,0,0.130817741170166,0.140107963783303,0,0,0.0173080489221886,0.423899655734081,0.087994655951896,0.118082760162396,0,0.799945584822034,0.628303875809934
196_3,0.000322704086501148,0.00522860643726266,0,0,0.187613968423172,0.180745702335339,0,0,0.0851176178179522,0.208208233480278,0.305283728990664,0.0274794384288303,0,0.851718006825685,0.566698355149769
203_3,0,0.0143969986680626,0,0,0.18929915795017,0.230146765993143,0,0,0.0454400238873923,0.171256403428189,0.290391845873009,0.059068804200034,0,0.861012639143695,0.565252773253033
207_3,0,0.00380656523999709,0,0,0.182760349517074,0.300008368135022,0.0262230727552486,0,0.0557589867389585,0.148170245250559,0.254945111358274,0.0283273010048669,0,0.835616542328177,0.606075871667699
208_3,0,0.0671278425636163,0,0,0.280326207706017,0.117399853892233,0.040138690520742,0,0.133011006408118,0.0921850180209523,0.176076166194807,0.0937352146935143,0.002,0.721338806458379,0.713127281434671
209_3,0.0163122207070367,0.00882380539980008,0,0,0.133920855094576,0.280384546068886,0,0,0.0471315817308822,0.112002503402194,0.401424487596625,0,0,0.878764561162183,0.522309845093601
211_3,0,0.0116893023817101,0.0259857505887112,0,0.155267868326501,0.249096756008766,0,0,0.0117507527273403,0.313225265472677,0.201614820382395,0.0313694841118995,0,0.832535211961473,0.593260190536578
213_3,0,0.121713737511544,0,0,0,0.176923193253094,0.0270555595238394,0,0.0693040387285888,0.166245488237573,0.232651394787587,0.206106587957774,0,0.813243889234201,0.624196658526507
217_3,0,0.0812751131254368,0,0,0.110348037541674,0.164666520555418,0,0,0.0888804559769557,0.346789311089923,0.154381783173711,0.0536587785368815,0,0.845740498522972,0.584398658385933
219_3,0,0.105531203097044,0,0,0.0356048533098134,0.19849483088857,0,0,0.134268895136553,0.106168433558359,0.337404711039149,0.0825270729705117,0,0.800956707821787,0.626136825415017
220_3,0,0.0726641059971413,0.00775341373650094,0,0.0768058907405318,0.192012343183751,0,0,0.0317561956081795,0.216349450390944,0.277001661442071,0.12565693890088,0,0.862757170908851,0.557761798771257
221_3,0,0.044351154216095,0,0,0,0.276843253866438,0.00764310157754174,0,0.0709275641608044,0.211568798559308,0.292454100702815,0.0962120269169978,0,0.869392342055103,0.559659098842057
222_3,0,0.00628363951954294,0,0,0.0710655193503382,0.225239513205138,0,0,0.0835677784613298,0.392058909776374,0.14855784062742,0.0732267990598572,0,0.876921100565151,0.560806586695772
224_3,0,0.0419903031318936,0,0,0.152413527899562,0.15682208267091,0,0,0.117405154784356,0.284102782771502,0.151859998833984,0.0954061499077924,0,0.825513549734315,0.624261689584923
225_3,0,0.0433043411384855,0.0468160119500185,0,0.0170140425959419,0.244506812305375,0,0,0.0362129676656969,0.284130236599825,0.229899416275315,0.0981161714693423,0,0.846279080457808,0.58429903894424
232_3,0,0.0215858087529058,0,0,0.18281875640354,0.197939837338624,0,0,0.0751123159406368,0.0931774940601071,0.355188237134871,0.0741775503693154,0,0.87207616023757,0.550602676735377
238_3,0,0.0394981361055837,0,0,0,0.286976651607898,0,0,0.0647852353173617,0.198969480142199,0.230118584725516,0.179651912101441,0,0.882785723511476,0.572718689422789
243_3,0,0.0622335175990342,0.0195714235744939,0,0.0938306331321246,0.197585534822617,0,0,0.0660214545634182,0.183947005724831,0.254774337477843,0.122036093105638,0,0.838175537245729,0.598009136725914
244_3,0,0.0408659700436843,0.0160748615364185,0,0.0342233557247758,0.281150201611149,0.0431678413276564,0,0,0.203003182440682,0.233182544043939,0.148332043271695,0,0.865585661159381,0.575132649817169
246_3,0,0.041394609649381,0.0154494228233737,0,0.0695028771789592,0.250567770320755,0.0513882360092842,0,0.126474975170602,0.0710059908517404,0.298620792283134,0.0755953257127704,0,0.777566201665954,0.66460085300176
249_3,0,0.0520917152350279,0,0,0.158258376646157,0.207588310291526,0.0185409811112225,0,0.0498116202517695,0,0.394170224392111,0.119538772072186,0,0.834854068272676,0.590535210488789
253_3,0,0,0.0582395593719212,0,0.156556322144263,0.225546783748238,0,0,0.0272681720086391,0.291230322871755,0.241158839855184,0,0,0.82627400970045,0.595017505703277
262_3,0,0.0699018971655512,0,0,0.214046264341413,0.197856480119335,0.0260016558843601,0,0.0366899457858936,0.144207432307992,0.268595622056993,0.0427007023384616,0,0.766580983080588,0.655930142379639
263_3,0,0.0445552126353419,0,0,0.137326647524699,0.108128047725012,0,0,0.110899689087274,0.44101664055406,0,0.158073762473613,0.002,0.75297886266145,0.695272181648714
267_3,0,0.0515829205827821,0.0096309681423171,0,0.174913274688792,0.205766036124811,0.0508399422476377,0,0.018269463694873,0.278900560698949,0.0483651041826233,0.161731729637215,0,0.79261078139218,0.663485494044167
270_3,0,0.100205351075305,0.013927059277737,0,0.0737248939671043,0.180747030587709,0.0535086699830245,0,0.0612420265747225,0.17410841396989,0.183001857852797,0.15953469671171,0,0.780218818823377,0.658794548008778
271_3,0,0.055417461058362,0,0,0.29475011220437,0.129757396546042,0.0453229455836051,0,0.059036852461875,0.143694658829456,0.168080341801491,0.103940231514798,0,0.766202931479698,0.671830537460114
272_3,0,0.0914933880882371,0,0,0.250416335512531,0.142933968670812,0.0726787102855087,0,0.0834196840768167,0.0816470041686315,0.203869235587924,0.0735416736095389,0.002,0.73736376354581,0.690711819424994
275_3,0.0177901399569569,0,0,0,0.266001062737551,0.134215868166473,0,0,0.0680101538378712,0.287027752302406,0.21725309079168,0.00970193220706097,0,0.827866122805463,0.59251931440706
278_3,0,0.030924288956423,0.0173688223695536,0,0.11476557337373,0.1865430747868,0,0,0.0415409174916781,0.208344417073449,0.307776187576478,0.0927367183718883,0,0.829273529397888,0.590864919106416
279_3,0,0.00636175021944138,0,0,0.135898922866351,0.170047779783257,0,0,0.0162330767385409,0.262702167973797,0.332396204544698,0.0763600978739155,0,0.909709335326109,0.473025527835855
280_3,0,0.0736687885316262,0.0622834297497331,0,0.0716278299962016,0.179639005960713,0,0,0.0618095173586025,0.146557178690152,0.307305050984439,0.0971091987285319,0,0.82495332803732,0.601049580464129
281_3,0,0.00964034493355753,0,0,0.232312776644804,0.221640642570046,0,0,0.096327341734974,0.112352943135214,0.25380631549434,0.0739196354870643,0,0.84932808878937,0.602070139423537
282_3,0.0340683973664087,0,0.0364526620331739,0,0.148579799654054,0.170624473944662,0,0,0.0300088817801876,0.265724966009628,0.314540819211887,0,0,0.863796129554957,0.532862779515893
283_3,0.0288976952400245,0,0.0105323436142531,0,0.182765055670283,0.255817933304524,0,0,0.0685231751975142,0.102970691263571,0.35049310570983,0,0,0.862491286626745,0.554493053226341
287_3,0,0.0493125248969468,0,0,0.150752192624568,0.175859005084524,0,0,0.0518554001433047,0.222147107257609,0.245369224967445,0.104704545025603,0,0.829486172100353,0.600250244175837
290_3,0,0.0362844140158248,0.00618540483356697,0,0.154339702000279,0.231716452954587,0.0326030692425906,0,0.0266591992907027,0.0264918440787826,0.384545164592338,0.101174748991328,0,0.855553262686625,0.56711858946814
293_3,0,0.0294678976088015,0,0,0.341257859028785,0.123541111077836,0.0145036962820747,0,0.074078967115444,0,0.406110999887635,0.0110394689994226,0,0.860888617440272,0.548082518869859
294_3,0,0.0431189920044886,0,0,0.250874126078962,0.163718216529612,0.00667160754473552,0,0.0522500089939664,0,0.444696872094444,0.0386701767537904,0,0.829866685723235,0.579496184019553
295_3,0,0.0674428977080628,0,0,0.141042126659088,0.171942235246948,0,0,0.130896673587555,0.190521449467296,0.216144264463789,0.0820103528672613,0,0.835465256751431,0.610106690644961
296_3,0,0.0827897620421176,0,0,0.243368427928508,0.126894781825881,0.0646132106697584,0,0.0590446277296539,0.0182110751594095,0.390082918137372,0.0149951965072996,0,0.804286906228942,0.608345061481862
297_3,0.035056141632702,0,0,0,0.0994794983221766,0.209425696093423,0,0,0.133734598379104,0.186869838354913,0.335434227217681,0,0,0.884851196594117,0.526689134068898
298_3,0,0.00650045233308858,0.0601351580562059,0,0.140803196661277,0.19564606820384,0.0042842908845309,0,0.0373382033592089,0.23439605404282,0.228192602117773,0.0927039743412543,0,0.878234389214396,0.559051958942829
299_3,0,0.0546289496999604,0.00158351266107921,0,0.0753260998544072,0.183543316543901,0,0,0.0107210267893098,0.216814577130808,0.394244558766381,0.0631379585541526,0,0.891021966699546,0.488959334711538
300_3,0,0.0631833598556596,0.00161806753495957,0,0.00816146556371999,0.175475520116569,0,0,0.143321779747525,0.122466628733098,0.359561460111686,0.126211718336783,0,0.861327843595266,0.568125943040399
304_3,0.0249169522524582,0,0.0361735761238447,0,0.158280130111931,0.154436956142795,0,0,0.0127349994359859,0.350831396639378,0.262625989293607,0,0,0.845436028058481,0.554535411397492
305_3,0,0.101478347487215,0,0,0.00528144168021895,0.184200609937437,0,0,0.132077548271157,0.160061127625955,0.315514680539285,0.101386244458732,0,0.832079448173659,0.59594279001014
306_3,0.0313366319867646,0,0,0,0.133509587783069,0.201895857192348,0,0,0.156458899983074,0.121443802464738,0.355355220590008,0,0,0.82953537126961,0.594457025310623
308_3,0,0.106554649172847,0.00712864219417337,0,0.0218580966571686,0.180104113885438,0,0,0.167860461764078,0.177452369066826,0.248519113882674,0.0905225533767945,0,0.814868379732307,0.625192956474072
309_3,0,0.0471431162353448,0,0,0.279092018223972,0.128156300862201,0.0474375136941026,0,0.046297011160989,0.108692680104618,0.231554320345512,0.11162703937326,0,0.798371533139097,0.638406068882302
312_3,0,0.0407244972441335,0,0,0.091572210330823,0.202281000297839,0,0,0.153835474778689,0.130264527758138,0.350184579453333,0.0311377101370451,0,0.883115541824229,0.541710825603648
313_3,0,0.0939427892128111,0,0,0.261877905392113,0.148437832759877,0,0,0.0998007211662889,0.0372554855899768,0.2748104336932,0.0838748321857335,0.002,0.724858514167374,0.698377619408883
320_3,0.0459610963900481,0,0.0376061806206106,0,0,0.302946435273579,0,0,0.02082392339557,0.181474902501348,0.402866474832415,0.00832098698642889,0,0.84258293415867,0.558408377263563
323_3,0,0.0812114802859543,0,0,0.169124531678768,0.18334996070892,0,0,0.171052893941812,0.0762677292994825,0.275301684739157,0.0436917193459058,0,0.770940562908679,0.665427833320595
324_3,0,0.0200524403711588,0,0,0.315331614416067,0.150823245404709,0,0,0.0438684866203269,0.071483717458273,0.368979584488114,0.0294609112413515,0,0.868326943407509,0.540363016396198
326_3,0,0.0332539234727041,0.00488213005889317,0,0.245027714880775,0.18969282528003,0.0224864435543911,0,0.0175123474906991,0.0814869768957309,0.396903241900464,0.00875439646631358,0,0.858023930179747,0.543886440828966
332_3,0,0.0408694897229895,0,0,0.062865542853599,0.168949871811154,0,0,0.197447534895437,0.117533887246775,0.324666911580989,0.0876667618890556,0,0.879657493413394,0.565940745146682
334_3,0.0425980067283643,0,0.00209094972501024,0,0.18030157322365,0.240154708437837,0,0,0.0459724545727932,0.231820832385352,0.257061474926993,0,0,0.799865270103661,0.620158927933964
335_3,0,0.0703779846316287,0,0,0.101341731716636,0.154631274884333,0,0,0.0696804230831192,0.322807864166471,0.151891200697551,0.129269520820261,0,0.84529088857937,0.593783239579846
338_3,0,0.0120099525519087,0.00282331967034769,0,0.112101654619179,0.196352481089371,0,0,0.0606631514540468,0.29701504459125,0.222118264404846,0.09691613161905,0,0.896778305622965,0.530030290441021
343_3,0,0.0261276780933752,0,0,0.198596561446157,0.27329084825497,0.00441434789428291,0,0.0843016878120435,0.107966173658282,0.287076625737996,0.0182260771028929,0,0.854998283982117,0.582786944018183
344_3,0,0,0,0,0.350517489339009,0.208762239371571,0,0,0.0174705129560931,0.177754110807635,0.245495647525692,0,0,0.821219234223988,0.603720127461809
348_3,0.0437916833899669,0,0.0312997406481301,0,0.202273991511566,0.214563624491136,0,0,0.0250624529017165,0.224799581904083,0.258208925153401,0,0,0.840208969873736,0.574844241192228
349_3,0,0.0692894333094792,0.00533559605699246,0,0.0616561065764162,0.17085564307228,0,0,0.118461625116178,0.193913937470025,0.264447614752307,0.116040043646322,0,0.836301436683894,0.60104486247263
350_3,0,0.00186800268706739,0.0556673843035871,0,0.135298108314644,0.217154281513539,0,0,0.0298372777549354,0.247754997828514,0.289706352825634,0.022713594772079,0,0.882206830802677,0.529122458022364
353_3,0,0.02758769967802,0,0,0.305271744320727,0.166043697866579,0.00720415785671886,0,0.0165962017628072,0.228596710039921,0.187264181983057,0.0614356064921709,0,0.812751635565139,0.61840875397784
354_3,0,0.0537847672830975,0.0191347792186444,0,0.107414099377075,0.154016437881584,0,0,0.133310111828103,0.200284097236563,0.191994880752696,0.140060826422237,0,0.830054185700354,0.627181244889252
356_3,0,0.0127160186908565,0,0,0.141245613792051,0.193764402978613,0,0,0.0262237319448339,0.233669222505095,0.250098159395978,0.142282850692573,0,0.896012888053513,0.531248797276586
357_3,0,0.0356328170318139,0.034770798406555,0,0.0843936793176805,0.186400355708649,0,0,0.0801633128447305,0.213099547885185,0.260510478312861,0.105029010492525,0,0.833167705013252,0.602280105112092
359_3,0,0.0660233304828701,0,0,0.219083021422946,0.112679755274602,0,0,0.0932818718991592,0.270775743412796,0.106959058024439,0.131197219483189,0,0.777781748345495,0.666906361448713
362_3,0,0.126684489548039,0,0,0.140916545289599,0.193607482985181,0.0774883349702236,0,0.0335508268088645,0.0560317223383534,0.248701365201046,0.123019232858693,0.002,0.733084109849378,0.689072297762386
364_3,0,0.047231416080944,0.00269812467353829,0,0,0.261984408579009,0,0,0.151673271220079,0.252910518765813,0.268725286279182,0.0147769744014343,0,0.834195595474332,0.598669843906495
365_3,0,0.0702972304143607,0.00132009689617957,0,0.0906422909658792,0.122086540244467,0,0,0.130466526869589,0.160224137892297,0.303937036240347,0.12102614047688,0,0.863098440104272,0.56764530467734
371_3,0,0.055916351886632,0,0,0.0494617897006676,0.241775135674293,0.0145318054655332,0,0.0521431831566473,0.155418343167769,0.265376105153035,0.165377285795423,0,0.836622019010948,0.605283545049482
372_3,0,0.0343003666149252,0.0114122941811003,0,0.0966776280844805,0.199654190711814,0,0,0.0715794231073255,0.167704484221894,0.414865628982656,0.00380598409580457,0,0.875340898541973,0.516639394501612
373_3,0,0.088238344746782,0,0,0.218966836614314,0.16356343549967,0.0238008821198771,0,0.0491960706170572,0.0805522364274031,0.312654962499179,0.0630272314757171,0.002,0.756118568669697,0.663866264123438
375_3,0,0.0782417465511591,0,0,0.11336659247108,0.225727406410343,0.0161247848361788,0,0.0659867175262936,0.0449249624603129,0.40889000203754,0.0467377877070925,0,0.833741590374742,0.580283291999279
378_3,0.038695496634264,0,0.0440675605241351,0,0.223289723225634,0.115968142244922,0,0.000265984820685639,0.0595057437137125,0.0681118428015308,0.450095506035116,0,0,0.791728005847461,0.615119111199624
380_3,0,0.0740663106448005,0,0,0.184135165204015,0.124752743384497,0,0,0.068222139893277,0.126651330354963,0.281798665760805,0.140373644757643,0,0.804181247396001,0.625990098934857
382_3,0,0.116692366165888,0,0,0.0143258939773444,0.142423389388053,0,0,0.114282282965477,0.127236226669204,0.371864675510038,0.113175165323995,0,0.851491762182915,0.562483507140479
383_3,0.0200021654852861,0,0.0118406660338698,0,0.198157129288043,0.254551133676191,0,0,0.055420640250158,0.19330251500183,0.266725750264622,0,0,0.834199574211811,0.591958260875013
