Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
016_3,0.0975247380929239,0,0.0200755818162687,0.0651135931847863,0.101123909316524,0.119455823876158,0,0,0.0294949850891262,0,0.109183925104201,0,0,0,0,0.000701495275169538,0,0.00629020815612565,0,0,0,0.451035740088716,0,0.887331870479045,0.523245258081317
029_3,0.0405153419631594,0.00530527429178832,0.00146625278429935,0.0642820912824718,0.0545674106309757,0.163596357802348,0.0235521708258835,0,0.00194073937557682,0,0.138451696156362,0,0.00899910750008386,0.00138561563536753,0,0.000294724464764214,0,0.000359487546980073,0.00034515528063495,0,0,0.494938574459304,0,0.918665200318613,0.460054033779086
030_3,0.0322583991036309,0.0291681949700382,0.0035442568037968,0.135590756837497,0.100934949935601,0.151627415957051,0.00902060111391003,0,0,0,0.131628339890772,0,0,0,0,0.0189979664561045,0,0,0.00156190246792365,0,0,0.385667216463675,0,0.89101926917685,0.53334668586991
034_3,0.051313596051705,0,0.00218090782360683,0.0714965355523214,0.0856713458917252,0.14241611753848,0.00707869145066784,0,0.0239887700370729,0,0.106133520745031,0,0.0223824287320795,0.00763420267001167,0,0.00611323383722101,0,0,0.00822537765106194,0,0,0.465365272019017,0,0.928796533054374,0.458811533503263
038_3,0.0395802145153024,0.00562459831021031,0.00274502657364082,0.164728758855683,0.06148126676425,0.115339696598009,0.0112594806582609,0,0.0405899323623945,0,0.126451337362988,0,0.0631665973676475,0,0,0.00193705829066522,0,0,0.0082561860865083,0,0,0.35883984625444,0,0.929923409464112,0.493668187314158
046_3,0.0726368813800323,0,0.000662370500804786,0.169675698913166,0.0564527858577994,0.113974406352779,0.0234349850638112,0,0,0,0.157030274071204,0,0.0178640131776772,0,0,0.00732035097281792,0,0,0.000510046606138287,0,0,0.380438187103771,0,0.903534366353409,0.517774597621322
050_3,0.060262072863935,0.00860544194159206,0.0127119111544394,0.0852916272855494,0.0855168847988033,0.0829492524476475,0.0114249079146446,0,0.0270308141010938,0,0.102383456101414,0,0.0037975326001119,0,0,0.0184980552254318,0.00145435630101761,0,0.0149107817134477,0,0,0.485162905550872,0,0.917374489418683,0.472818322145737
051_3,0.0414910596758263,0.0247393222833907,0.00109349242773133,0.0998152338095529,0.035871860145959,0.160827660026347,0.0204570724256264,0,0,0,0.0799897461055965,0,0.055333847329207,0,0,0.00958920875936582,0,0.000279847498018709,0.0157759741377078,0,0,0.45473567537567,0,0.910447351420258,0.489420564738923
054_3,0.0634361624987348,0,0,0.123808236338496,0.157367826936843,0.185895356201458,0.00989415406282604,0,0.00496442719448672,0,0.0906055138808258,0,0.093648403526271,0,0,0.0022504620359782,0,0.000184815722753126,0.00747545313512705,0,0,0.2604691884662,0,0.904181040913284,0.55220843941267
055_3,0.0166001105350925,0.0152830024734372,0.000173306818500792,0.0555717626047699,0.140225710615072,0.112961046184009,0.0150159770903794,0,0.00336782061133858,0,0.0878253869604946,0,0,0,0,0.00174852978435945,0,0,0.0141747007265417,0,0,0.537052645596005,0,0.94644803329255,0.397759272847385
062_3,0.0469008515195103,0.0178432321523199,0.00356450814493304,0.0777994021624502,0.124272301111482,0.160786387362452,0.017840152165758,0,0,0,0.0976444491777173,0,0,0,0,0.00417446526720421,0,0.00890070828703901,0.00922214065754118,0,0,0.431051401991593,0,0.895543879330118,0.518388264823846
064_3,0.0745142101601811,0,0.00348227747285661,0.257196574060708,0.055454462049296,0,0.00302258681394746,0,0.05734816074026,0,0.188935178220051,0,0.0397655384834535,0,0,0.0017817133555856,0,0,0.0074926981706504,0,0,0.31100660047301,0,0.895176218108016,0.537425240915447
065_3,0.0433333611868855,0,0.00519260961487644,0.0699253058943672,0.122825587892461,0.125551751947696,0.00723194704740797,0,0,0,0.0808150954671155,0,0.0112583626989868,0,0,0.0137113694459368,0,0,0.0132195355695137,0,0,0.506935073234753,0,0.930705909701345,0.438823386806581
066_3,0.112229249173098,0,0.00524356041268114,0.122620569016601,0.0795104571799408,0,0,0,0.0318716192390278,0,0.22121678659144,0,0.00870733478527272,0,0,0.00568022686308346,0,0,0.0168007461552514,0,0.0012104935062938,0.394908957077309,0,0.888014284868101,0.532002113211222
069_3,0.0315706877066117,0.0100714017526106,0.000354805424145694,0.149837015358657,0.124948315547682,0.118060710789633,0.00738985263907307,0,0,0,0.146733282402003,0,0.0348233629172536,0,0,0.0227975318853862,0.00195105337714502,0,0.0276358834107602,0,0,0.323826096789039,0,0.88015854746548,0.563908702114736
070_3,0.0177189604781484,0.0427987943767257,0.000149589871156,0.103011660774876,0.0950288147809121,0.188136158890833,0.0253698770197623,0,0,0,0.126170814033541,0,0.0512312584328865,0,0,0,0,0.000306387064935996,0.0107170135751668,0,0,0.339360670701057,0,0.915827584692821,0.521954527675972
077_3,0.055584763700635,0,0,0.0412231697520902,0.0595132574165526,0.158096350863061,0.020818641224398,0,0,0,0.147572084325073,0,0.0343001792435087,0.00401653194648985,0,0.00201283823144809,0,0,0.00406278797096547,0,0,0.472799395325779,0,0.925122193471617,0.459177859001198
083_3,0.0285199556918349,0.0276744710417341,0.00735912242529235,0.0752903769067127,0.062549684884903,0.149330543288082,0,0,0.0285095621421572,0,0.118272395059453,0,0.00477866295876397,0,0,0,0.000328054648742479,0,0.00799222905663268,0,0,0.489394941895692,0,0.930852515218716,0.446011216182301
085_3,0.023545503931373,0.00500506163338043,0.01307878306879,0.0987474672469211,0.111832772609954,0.0122821203678051,0.0113222385661761,0,0.0420141795934605,0,0.0781349730797267,0,0.00577748615749083,0.0141520491991359,0,0.00822904255984385,0,0,0.00169165416710045,0,0,0.574186667818842,0,0.901897315132794,0.460685029191027
086_3,0.0641610334802569,0,0.000648766269249282,0.0494201692019878,0.0968587698314275,0.161870386451286,0.0199252699446011,0,0,0,0.118597194831621,0,0.0632255744903747,0,0,0,0,0.000720569510758944,0.00353188968801899,0,0,0.421040376300417,0,0.926458551168975,0.478921758654063
099_3,0.032713009514536,0.00562137529775643,0.00305364159283457,0.109956539977977,0.079219561865026,0.131162634061816,0.0012961021562526,0,0.0102715756261734,0,0.185364528369209,0,0.0583942660450254,3.28318539297433e-05,0,0.00550042851434558,0,0,0.00479324323206515,0,0,0.372620261893054,0,0.869357843502379,0.555775332944535
118_3,0.0505747244176443,0.0122939091488931,0.00373672839272855,0.0932183316640061,0.0832735675860736,0.0472604492750922,0,0,0.0540916313328196,0,0.0952348415240954,0,0.0514429088540784,0,0,0.00670491123994983,0,0,0.0115812761279959,0,0,0.490586720436623,0,0.926800110396698,0.449863968034521
124_3,0.0298955505864945,0.018246191366083,0.00379680339221233,0.0627971060020851,0.0874412795366516,0.148465174227547,0.0242440793686726,0,0,0,0.12260147766058,0,0.0903776105776445,0,0,0.0101313457216262,0,0.00170183354281848,0.0150175508945913,0,0,0.385283997122994,0,0.932350888345326,0.488534882772568
125_3,0.0220737597316776,0.0116257751413464,0.00580392405324808,0.0533329024401485,0.0767357831813441,0.172572165818586,0.0133891137005431,0,0.00183005831582662,0,0.0903803327781033,0,0,0,0,0.00377450827999175,0,0.00316618290147713,0.0099762758944545,0,0,0.535339217763253,0,0.930048006695266,0.428332400375498
126_3,0.0247712647588179,0.00801365002620229,0.00290918039376922,0.114684659438877,0.0536443606421419,0.0920155031871784,0.0204491981030895,0,0.00286243991840963,0,0.173962092338765,0,0.069912410132072,0.0059234415972793,0,0.00117974131973301,0,0,0.00221993450053362,0,0,0.427452123643131,0,0.893574244152753,0.511441715708381
128_3,0.0584551063240791,0.021178230010712,0.0189360598718946,0.140247659722097,0.12623143551145,0,0,0,0.091779269948691,0,0.0521728687470264,0,0.0175276386806746,0,0,0.012371205338495,0,0,0.00933921493361331,0,0,0.451761310911266,0,0.896241132179593,0.510700770768538
129_3,0.0371993157934574,0.0609254147050986,0.00149960671481037,0.144670388948064,0.128301241271124,0.122606706525778,0,0,0.0056484172956013,0,0.0786269036196754,0,0.0253918702482833,0,0.000806980897781325,0,0,0.00362181422493223,0,0,0,0.390701339755395,0,0.873487264978979,0.552462668546463
135_3,0.0375234570275623,0,0.00963440386944755,0.0734276737579334,0,0.0921519825092636,0.0093880397557199,0,0,0,0.129381214510841,0,0,0.0187835181401603,0,0.0155891126532607,0,0,0.0319936846572796,0,0,0.582126913118532,0,0.923791174562799,0.422343592466267
136_3,0.0349746780610449,0.0176394167959837,0.00204757585881052,0.0572615150604355,0.0822877691054665,0.145552659073883,0.0172928377473145,0,0.00499745958772823,0,0.085796673007356,0,0,0,0,0.00487493657919651,0,0,0.0089437301833616,0,0,0.53833074893942,0,0.912058032919097,0.4569944877027
146_3,0.0358376504968054,0.00383691413671537,0.00295311553204679,0.0574873478292519,0.0381301490900064,0.0938687165308255,0.0167575445483741,0,0.0112781065028213,0,0.150004673437455,0,0.0195394223044246,0,0,0.00914476441577231,0,0,0.0107414403206322,0,0,0.550420154854869,0,0.934814663057364,0.411488991806097
148_3,0.0493470296324926,0.0109958116412788,0,0.109534847938141,0.0253697002618768,0.0862335914568266,0.0185637717911192,0,0.00850579399862685,0,0.169468149483809,0,0.144481240052828,0,0,0.00982733871893637,0,0.00135343674363107,0.00568979338734103,0,0,0.360629494893093,0,0.901908793339943,0.523441315310971
151_3,0.0187209733239441,0.0219687258743046,0,0.103544180916938,0.0808326021795379,0.0970308961452437,0.0314518172745115,0,0.00747530627277544,0,0.17048496935569,0,0.0723166313323312,0,0,0.00149336420170311,0,0,0.00357538750972787,0,0,0.391105145613293,0,0.914881166091547,0.499468711751876
155_3,0.0472997262944304,0.00149550631833078,0,0.0883184027943949,0.0681768621999224,0.17793598065128,0.00623210183180587,0,0,0,0.0985279567464545,0,0.071670177980593,0,0,0.00347580018644926,0,0,0.0093839107802796,0,0,0.427483574216059,0,0.927784037324972,0.471591576914197
161_3,0.0578907069973944,0.00869893232998769,0.010535105659278,0.175356307781364,0.125026579006907,0.0420914191891176,0.00765924792384787,0,0.0475388388388464,0,0.120206595216891,0,0.0209486388108788,0,0,0.00436173815734085,0.00200747582302341,0,0.00473730265018579,0,0,0.372941111614937,0,0.926859913351075,0.495736606002713
166_3,0.038610402959083,0,0.000744819302425689,0.0678509644118784,0.0912623852003311,0.177349167072153,0.00648932992373892,0,0,0,0.11454208253421,0,0.10783975882374,0,0,0.0013774829229692,0,0,0.0108332196832159,0,0,0.383100387166255,0,0.940859377174327,0.470861478234736
169_3,0.0504117842808727,0,0.00879580995280981,0.0724188886365419,0.0790901697572923,0.106953568233547,0.00228107773365466,0,0.0130097030610611,0,0.122603439210455,0,0.00630200905217689,0,0,0.00130442461362742,0,0,0.0178778661727963,0,0,0.518951259295165,0,0.908867175110706,0.468421903984646
170_3,0.0661258221412987,0,0,0.159444409309336,0.0501180590489976,0.0912305857012214,0.0176935463998678,0,0.0180281259627349,0,0.162165730268927,0,0.0356138064873937,0,0,0,0.00521686913756278,0,0,0,0,0.394363045542659,0,0.920635218713425,0.491280439894757
175_3,0.0520225463011368,0.000817750172401414,0.00286761976536648,0.0787079076812914,0.0860295050414756,0.107569406331912,0.0310359459854468,0,0.00352222174842721,0,0.127737144631266,0,0.0294059526872749,0,0,0.00315913429811852,0,0.00114769303056946,0,0,0,0.475977172325314,0,0.933404786174274,0.446429669348007
177_3,0.020252801961926,0.00279464321896514,0.00235540642316378,0.0399662745563699,0.0641754649785744,0.0523927451742334,0.0132748303465263,0,0.019504635579842,0,0.103633734767793,0,0.0363932922801392,0,0,0.00174574027506374,0,0,0.0215305117439878,0,0,0.621979918693416,0,0.934205681910148,0.384930625434611
184_3,0.0173946614058577,0.021958200838268,0.00315858657188302,0.0826005693576686,0.14541260997872,0.0875194810751503,0.00138623290931406,0,0.04976414323638,0,0.192898223050677,0,0.0557486729730254,0,0,0.00681113797115051,0,0,0.0123554842569267,0,0,0.322991996374978,0,0.898909468956971,0.539774145059049
185_3,0.027119027554216,0.0364918853530449,0.00296458501617121,0.187132604069883,0.0394038552592605,0.126573166379019,0.0106950973040717,0,0.00402554356629969,0,0.137442922738078,0,0.019745188453526,0,0,0.0036288704854509,0,0,0.00837551995954295,0,0,0.396401733861437,0,0.927783529804241,0.482501099262812
194_3,0.015428111676507,0.024883815605497,0,0.100946244634649,0.161314624687945,0.116240812705948,0.0132257699016738,0,0.012886148612456,0,0.0753422211438877,0.00195982234806609,0.0478610687895294,0,0,0.0105495852242832,0,0,0.0240629306706354,0,0,0.395298843998923,0,0.930393670252931,0.485193167599303
196_3,0.0318263749255263,0.00678273288414291,0.00836626812929489,0.136802729747984,0.0901911058101643,0.0222134097053297,0.00449340580800555,0,0.0501062780931578,0,0.15797154866652,0,0.012864941502406,0,0,0.0150377420665032,0,0,0.00390568281880357,0,0,0.459437779842162,0,0.905691805445404,0.489840686792832
203_3,0.0386104227695303,0,0.00314247466047375,0.109628395473786,0.0983928711982421,0.0349320541625355,0.019431141361814,0,0.0241109978713089,0,0.160745063432255,0,0.0170967411895259,0.000426742058566615,0,0.00341671471650708,0,0,0.00600502205279882,0,0,0.484061359052656,0,0.921295139421488,0.458286961961396
207_3,0.0542011118813879,0.0109759153156901,0.00283736811814199,0.0958998116082654,0.179260150328786,0.0734585223016249,0.0158901050396868,0,0.0437523132301881,0,0.128020380078731,0,0.0529975878567163,0.0023016974227163,0,0.000995096544261927,0,0,0.0139759539025516,0,0,0.325433986371252,0,0.916231886596492,0.528111342804662
208_3,0.0347356118131713,0.0265176066612154,0.000969803447125355,0.132292444445501,0.100675433664925,0.169385814815669,0.028163603584022,0,0.00536043491558289,0,0.125946695450546,0,0.00451576327234145,0,0,0.00171429758268883,0,0,0.00150095886101824,0,0,0.368221531486193,0,0.921198978267553,0.501891843074332
209_3,0.0327167798675376,0,0.00445177160077209,0.0495767048732485,0.0436355975580298,0.0840184306289849,0.0060392969596314,0,0.031540418388246,0,0.136118135151623,0,0.0625087881132025,0.0184765230163462,0,0.00711269779831638,0,0,0.00111519239550538,0,0,0.522689663648556,0,0.915736534235157,0.449998528584784
211_3,0.0416398232259061,0.0204614992480844,0.0300509984304641,0.145777704299381,0.15857462000338,0.019709113300336,0,0.00116879601348633,0.0725267073138821,0,0.101275811264658,0,0,0,0,0.0279997136320517,0.00121109817362284,0,0.0124094991561461,0,0,0.367194615938601,0,0.833234299320452,0.606001914529692
213_3,0.0478081529394759,0.0169967671341361,0.000870767844577419,0.131766230520306,0.0871470903239255,0.113045236536621,0.0190244105615416,0,0.00385036644346481,0,0.0953383807896946,0,0.102372313356174,0,0,0.00378170004036985,0,0,0.00907804794335892,0,0,0.368920535566354,0,0.935135289254835,0.488287395631694
